ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
639000442,23234328,,,Hill of Rubislaw,,,,Hill of Rubislaw,,Queen's Road,,,,at,,SE,ES003216,Rubislaw,Aberdeen,,Aberdeen,,Rubislaw,,0,UKOS,391000,805376,-2.15034,57.139186,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:59:38.084,5,revise,active
639000451,23234359,,,Westholme Avenue,,,,Westholme Avenue,,Queen's Road,,,,opp,,NW,ES003216,Rubislaw,Aberdeen,,Aberdeen,,Rubislaw,,0,UKOS,390771,805471,-2.154128,57.140035,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:53:28.974,4,revise,active
639000452,23234363,,,Angusfield Avenue,,,,Angusfield Avenue,,Queen's Road,,,,at,,SE,ES003216,Rubislaw,Aberdeen,,Aberdeen,,Rubislaw,,0,UKOS,390837,805456,-2.153037,57.139902,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:55:20.476,5,revise,active
639000461,23234372,,,Northburn Avenue,,,,Northburn Avenue,,Queen's Road,,,,opp,,NW,ES003216,Rubislaw,Aberdeen,,Aberdeen,,Rubislaw,,0,UKOS,390622,805545,-2.156592,57.140697,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:49:48.610,3,revise,active
639000462,23234367,,,Northburn Avenue,,,,Northburn Avenue,,Queen's Road,,,,at,,SE,ES003216,Rubislaw,Aberdeen,,Aberdeen,,Rubislaw,,0,UKOS,390651,805547,-2.156113,57.140715,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:47:54.640,4,revise,active
639000471,23234395,,,Hazledene Road,,,,Hazledene Road,,Queen's Road,,,,at,,NW,ES001740,Hazlehead,Aberdeen,,Aberdeen,,Hazlehead,,0,UKOS,390363,805673,-2.160877,57.141841,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:42:09.088,5,revise,active
639000472,23234376,,,Hazledene Road,,,,Hazledene Road,,Queen's Road,,,,opp,,SE,ES001740,Hazlehead,Aberdeen,,Aberdeen,,Hazlehead,,0,UKOS,390388,805676,-2.160464,57.141869,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:44:05.820,12,revise,active
639000481,23236583,,,Queen's Grove,,,,Queen's Grove,,Hazlehead Avenue,,,,at,,W,ES001740,Hazlehead,Aberdeen,,Aberdeen,,Hazlehead,,0,UKOS,390003,805594,-2.166822,57.141126,BCT,CUS,OTH,,,,111,2004-09-08T00:00:00.000,2023-11-29T12:40:23.862,7,revise,active
639000482,23236572,,,Queen's Grove,,,,Queen's Grove,,Hazlehead Avenue,,,,opp,,E,ES001740,Hazlehead,Aberdeen,,Aberdeen,,Hazlehead,,0,UKOS,390017,805609,-2.166591,57.141261,BCT,MKD,OTH,,,,111,2004-09-08T00:00:00.000,2013-02-21T12:13:00.000,6,revise,inactive
639000491,23236585,,,Hazlehead Park,,,,Hazlehead Park,,Hazlehead Avenue,,,,at,,W,ES001740,Hazlehead,Aberdeen,,Aberdeen,,Hazlehead,,0,UKOS,389610,805492,-2.173311,57.1402,BCT,MKD,OTH,,,,111,2004-09-08T00:00:00.000,2022-07-01T16:31:08.973,7,revise,active
639000501,23234542,,,Provost Graham Avenue,,,,Provost Graham Avenue,,Queen's Road,,,,at,,NW,ES001740,Hazlehead,Aberdeen,,Aberdeen,,Hazlehead,,0,UKOS,390119,805813,-2.164914,57.143094,BCT,MKD,OTH,,,,111,2006-02-06T00:00:00.000,2022-03-09T23:38:43.934,4,revise,active
639000502,23234525,,,Provost Graham Avenue,,,,Provost Graham Avenue,,Queen's Road,,,,opp,,SE,ES001740,Hazlehead,Aberdeen,,Aberdeen,,Hazlehead,,0,UKOS,390160,805802,-2.164237,57.142996,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:39:12.328,4,revise,active
639000511,23234567,,,Woodend Crescent,,,,Woodend Crescent,,Queen's Road,,,,opp,,W,N0073410,Woodend,Aberdeen,,Aberdeen,,Woodend,,0,UKOS,389834,805901,-2.169628,57.143878,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:31:53.094,4,revise,active
639000512,23234573,,,Woodend Crescent,,,,Woodend Crescent,,Queen's Road,,,,at,,E,N0073410,Woodend,Aberdeen,,Aberdeen,,Woodend,,0,UKOS,389924,805906,-2.16814,57.143925,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:33:09.107,5,revise,active
639000521,23234565,,,Hazlehead Gardens,,,,Hazlehead Gardens,,Provost Graham Avenue,,,,at,,NW,N0073410,Woodend,Aberdeen,,Aberdeen,,Woodend,,1,UKOS,389678,805910,-2.172206,57.143955,BCT,MKD,PPT,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:24:15.667,6,revise,active
639000522,23234578,,,Woodend Hospital,,,,Woodend Hospital,,Queen's Road,,,,at,,SE,N0073410,Woodend,Aberdeen,,Aberdeen,,Woodend,,1,UKOS,389607,805951,-2.173381,57.144322,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:22:12.381,6,revise,active
639000523,23234574,,,Woodend Hospital,,,,Woodend Hospital,,Queen's Road,,,,opp,,NW,N0073410,Woodend,Aberdeen,,Aberdeen,,Woodend,,1,UKOS,389591,805942,-2.173645,57.144241,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2022-03-09T23:18:26.213,5,revise,active
639000531,23232696,,,Aboyne Gardens,,,,Aboyne Gardens,,Craigievar Place,,,,adj,,W,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392010,803595,-2.133594,57.123208,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2021-08-27T17:54:54.432,8,revise,inactive
639000532,23236742,,,Aboyne Gardens,,,,Aboyne Gardens,,Craigievar Place,,,,opp,,E,ES001496,Garthdee,Aberdeen,,Aberdeen,,Garthdee,,0,UKOS,392016,803604,-2.133495,57.123289,BCT,MKD,OTH,,,,111,2004-09-08T00:00:00.000,2021-08-27T17:57:01.881,8,revise,inactive
639000561,23234837,,,Spa Street,,,,Spa Street,,Woolmanhill,,,,adj,,NW,ES000011,Aberdeen,,,Aberdeen,,City Centre,,1,UKOS,393641,806571,-2.106735,57.149966,BCT,MKD,OTH,,,,111,2003-07-25T00:00:00.000,2022-03-16T17:23:16.835,5,revise,active
639000581,23234692,,,Northfield Place,,,,Whitehall Place,,Esselmount Avenue,,,,opp,,N,ES003168,Rosemount,Aberdeen,,Aberdeen,,Rosemount,,0,UKOS,393193,806309,-2.114131,57.147607,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2012-05-25T13:17:00.000,2,revise,inactive
639000582,23234734,,,Northfield Place,,,,Northfield Place,,Esselmount Avenue,,,,adj,,S,ES003168,Rosemount,Aberdeen,,Aberdeen,,Rosemount,,0,UKOS,393216,806280,-2.11375,57.147347,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2012-05-25T13:17:00.000,3,revise,inactive
639000591,23234765,,,Belgrave Terrace,,,,Rosemount Place,,Esselmount Avenue,,,,opp,,N,ES003168,Rosemount,Aberdeen,,Aberdeen,,Rosemount,,0,UKOS,393059,806479,-2.116351,57.149133,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2012-05-25T13:17:00.000,3,revise,inactive
639000601,23234543,,,Thistle Place,,,,Albyn Place,,Victoria Street,,,,opp,,N,ES000011,Aberdeen,,,Aberdeen,,City Centre,,1,UKOS,393217,805824,-2.113721,57.143251,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2012-05-25T13:18:00.000,3,revise,inactive
639000611,23234534,,,Rubislaw Terrace,,,,Rubislaw Terrace,,Rubislaw Place,,,,at,,N,ES000011,Aberdeen,,,Aberdeen,,City Centre,,1,UKOS,393116,805821,-2.115391,57.143221,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2021-11-22T18:31:43.059,5,revise,active
639000621,23234635,,,Carden Place,,,,Carden Place,,Albert Street,,,,NW-bound,,NW,ES000011,Aberdeen,,,Aberdeen,,City Centre,,1,UKOS,392990,806066,-2.11748,57.14542,BCT,MKD,PPT,,,,111,2003-07-16T00:00:00.000,2021-11-22T18:38:10.249,8,revise,active
639000622,23234675,,,Carden Place,,,,Carden Place,,Albert Street,,,,SE-bound,,SE,ES000011,Aberdeen,,,Aberdeen,,City Centre,,1,UKOS,393034,806001,-2.116751,57.144836,BCT,MKD,OTH,,,,111,2003-07-16T00:00:00.000,2021-11-22T18:34:35.787,7,revise,active
639000623,23237324,,,Albert Lane,,,,Albert Lane,,Albert Street,,,,opp,,SE,ES000011,Aberdeen,,,Aberdeen,,City Centre,,0,UKOS,392979,806119,-2.117663,57.145897,BCT,MKD,OTH,,,,111,2010-09-07T11:06:00.000,2023-11-29T12:39:44.006,6,revise,inactive
639000631,23234726,,,Richmondhill Court,,,,Richmondhill Court,,King's Gate,,,,at,,NE,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,392041,806277,-2.133169,57.147299,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T17:45:21.383,4,revise,active
639000632,23237397,,,Richmondhill Place,,,,Richmondhill Place,,King's Gate,,,,opp,,W,ES000011,Aberdeen,,,Aberdeen,,King's Gate,,0,UKOS,391980,806254,-2.134177,57.147092,BCT,MKD,OTH,,,,111,2011-12-14T11:24:00.000,2021-11-22T17:41:57.325,1,revise,active
639000651,23236598,,,Beaconsfield Place,,,,Rubislaw Church,,Fountainhall Road,,,,at,,NW,ES000011,Aberdeen,,,Aberdeen,,,,0,UKOS,392357,805948,-2.127937,57.144349,BCT,MKD,OTH,,,,111,2004-09-08T00:00:00.000,2024-07-24T11:10:07.220,8,revise,active
639000652,23236734,,,Desswood Place,,,,Desswood Place,,Fountainhall Road,,,,at,,SE,ES000011,Aberdeen,,,Aberdeen,,Rosemount,,0,UKOS,392339,806026,-2.128237,57.14505,BCT,MKD,OTH,,,,111,2004-09-08T00:00:00.000,2021-11-22T17:58:31.425,6,revise,active
639000661,23234736,,,Hamilton Place,,,,Hamilton Place,,Fountainhall Road,,,,at,,NW,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,392261,806206,-2.129531,57.146665,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T17:52:13.727,7,revise,active
639000662,23234658,,,Hamilton Place,,,,Hamilton Place,,Fountainhall Road,,,,adj,,SE,ES000011,Aberdeen,,,Aberdeen,,Queens Cross,,0,UKOS,392280,806180,-2.129217,57.146432,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T17:54:56.202,8,revise,active
639000671,23234728,,,Gordondale Road,,,,Gordondale Road,,King's Gate,,,,opp,,W,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,392157,806293,-2.131253,57.147445,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T17:47:06.812,8,revise,active
639000672,23234743,,,Fountainhall Road,,,,Fountainhall Road,,King's Gate,,,,opp,,NE,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,392202,806322,-2.13051,57.147706,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T17:49:14.577,4,revise,active
639000681,23234686,,,Oakhill Road,,,,Oakhill Road,,King's Gate,,,,opp,,SW,ES000011,Aberdeen,,,Aberdeen,,Kings gate,,0,UKOS,391778,806211,-2.137514,57.146702,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T17:30:11.046,5,revise,active
639000682,23234696,,,Richmondhill Road,,,,Richmondhill Road,,King's Gate,,,,at,,NE,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,391907,806249,-2.135383,57.147045,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T17:37:21.400,6,revise,active
639000691,23234647,,,Woodstock Road,,,,Woodstock Road,,King's Gate,,,,opp,,SW,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,391553,806162,-2.14123,57.146258,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T13:54:18.972,3,revise,active
639000692,23234828,,,Woodstock Road,,,,Woodstock Road,,King's Gate,,,,at,,NE,ES000011,Aberdeen,,,Aberdeen,,Midstocket,,0,UKOS,391580,806179,-2.140785,57.146411,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T13:56:32.126,4,revise,active
639000701,23234639,,,Moray Place,,,,Moray Place,,King's Gate,,,,at,,SW,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,391384,806121,-2.144022,57.145886,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T13:45:02.274,4,revise,active
639000702,23234652,,,Woodhill Road,,,,Woodhill Road,,King's Gate,,,,at,,NE,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,391416,806140,-2.143494,57.146057,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T13:47:40.374,4,revise,active
639000711,23234637,,,Anderson Drive,,,,Anderson Drive,,King's Gate,,,,at 131,,W,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,391156,806064,-2.147788,57.14537,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T13:05:11.072,4,revise,active
639000712,23234638,,,Anderson Drive,,,,Anderson Drive,,King's Gate,,,,at 175,,NE,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,391181,806082,-2.147375,57.145532,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T13:08:13.610,4,revise,active
639000721,23234624,,,King's Cross Avenue,,,,King's Cross Avenue,,King's Gate,,,,at,,SW,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,390955,806012,-2.151107,57.144899,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T12:41:50.803,6,revise,active
639000722,23234629,,,King's Cross Avenue,,,,King's Cross Avenue,,King's Gate,,,,opp,,NE,ES000011,Aberdeen,,,Aberdeen,,Kings Gate,,0,UKOS,390970,806029,-2.15086,57.145052,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-22T11:38:25.899,3,revise,active
639000731,23234695,,,Balfron Place,,,,Balfron Place,,Summerhill Road,,,,opp,,N,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390883,806249,-2.152306,57.147026,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T18:42:16.583,4,revise,active
639000732,23234684,,,Rosewell Place,,,,Balfron Place,,Summerhill Road,,,,at,,S,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390905,806160,-2.151939,57.146227,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T18:45:13.971,3,revise,active
639000741,23234759,,,Summerhill Road,,,,Summerhill Road,,Summerhill Terrace,,,,o/s 3,,W,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390830,806442,-2.153188,57.148761,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T18:39:21.691,3,revise,active
639000742,23234758,,,Summerhill Road,,,,Summerhill Road,,Summerhill Terrace,,,,o/s 30,,E,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390808,806448,-2.153553,57.148812,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T18:28:03.232,3,revise,active
639000751,23234754,,,Summerhill Drive,,,,Sanday Road,,Stronsay Place,,,,opp,,W,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390522,806419,-2.158278,57.148546,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T18:19:33.800,2,revise,active
639000752,23234762,,,Sanday Road,,,,Sanday Road,,Summerhill Terrace,,,,opp,,E,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390590,806432,-2.157155,57.148664,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T18:21:16.848,5,revise,active
639000761,23234763,,,Eday Road,,,,stronsay Place,,Stronsay Drive,,,,opp,,S,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390371,806453,-2.160775,57.148848,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T18:13:36.452,4,revise,active
639000762,23234785,,,Eday Road,,,,Gairsay Road,,Stronsay Drive,,,,at,,N,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390360,806474,-2.160958,57.149036,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T18:16:41.114,4,revise,active
639000771,23234878,,,Fernhill Drive,,,,fernhill Drive,,Lang Stracht,,,,opp,,W,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390144,806702,-2.164537,57.15108,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T17:39:49.759,2,revise,active
639000772,23234924,,,Fernhill Drive,,,,Fernhill Drive,,Lang Stracht,,,,at,,E,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390229,806725,-2.163133,57.151288,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T17:41:05.991,3,revise,active
639000781,23234876,,,Springhill Road,,,,Springhill Road,,Lang Stracht,,,,at,,E,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,389892,806709,-2.168702,57.151137,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T17:37:22.716,4,revise,active
639000782,23234892,,,Springhill Road,,,,Springhill Road,,Lang Stracht,,,,opp,,W,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,389863,806689,-2.169181,57.150957,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T17:35:24.942,3,revise,active
639000791,23234874,,,Shapinsay Square,,,,Lewis Road,,Lang Stracht,,,,at,,W,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,389539,806666,-2.174535,57.150743,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-18T18:35:02.160,3,revise,active
639000801,23234948,,,Colonsay Crescent,,,,Colonsay Crescent,,Lewis Road,,,,at,,N,ES003297,Sheddocksley,Aberdeen,,Aberdeen,,Shedocksley,,0,UKOS,389419,806821,-2.176525,57.152133,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-18T18:03:29.264,4,revise,active
639000811,23235239,,,Mull Way,,,,Mull Way,,Lewis Road,,,,at,,N,ES003297,Sheddocksley,Aberdeen,,Aberdeen,,Shedocksley,,0,UKOS,389423,807019,-2.176467,57.153911,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-18T18:06:41.022,4,revise,active
639000821,23235292,,,Shetland Walk,,,,Shetland Walk,,Lewis Road,,,,opp,,N,ES003297,Sheddocksley,Aberdeen,,Aberdeen,,Sheddocksley,,0,UKOS,389215,807245,-2.179915,57.155937,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-18T18:11:45.766,2,revise,active
639000831,23235285,,,Stornoway Crescent,,,,Stornoway Crescent,,Lewis Road,,,,opp,,SW,ES003297,Sheddocksley,Aberdeen,,Aberdeen,,Sheddocksley,,0,UKOS,388992,807253,-2.183602,57.156003,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-18T18:14:59.666,5,revise,active
639000841,23234979,,,Benbecula Road,,,,Benbecula Road,,Lewis Road,,,,opp,,S,ES003297,Sheddocksley,Aberdeen,,Aberdeen,,Sheddocksley,,0,UKOS,389062,806979,-2.182432,57.153543,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-18T18:21:51.426,7,revise,active
639000851,23234872,,,Raasay Gardens,,,,Raasay Gardens,,Skye Road,,,,at,,S,ES003297,Sheddocksley,Aberdeen,,Aberdeen,,Sheddocksley,,1,UKOS,389214,806686,-2.179907,57.150915,BCT,MKD,PPT,,,,111,2003-07-17T00:00:00.000,2021-11-18T18:25:30.407,5,revise,active
639000861,23234863,,,Lewis Road,,,,Lewis Road,,Lang Stracht,,,,at,,E,ES003297,Sheddocksley,Aberdeen,,Aberdeen,,Sheddocksley,,0,UKOS,389386,806674,-2.177064,57.150811,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-18T18:31:57.870,6,revise,active
639000871,23235242,,,Portree Avenue,,,,Portree Avenue,,Lewis Road,,,,at,,NW,ES003297,Sheddocksley,Aberdeen,,Aberdeen,,Sheddocksley,,0,UKOS,389290,807132,-2.17867,57.154923,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-18T18:09:01.753,5,revise,active
639000881,23235457,,,Ash-Hill Drive,,,,Ash-Hill Drive,,Cairncry Road,,,,opp,,E,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Cairncry,,0,UKOS,392324,807795,-2.12854,57.16094,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2022-02-27T17:40:29.273,3,revise,active
639000882,23235439,,,Ash-Hill Drive,,,,Ash-Hill Drive,,Cairncry Road,,,,at,,W,ES000158,Ashgrove,Aberdeen,,Aberdeen,,Cairncry,,0,UKOS,392278,807783,-2.1293,57.160832,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2022-02-27T17:44:28.068,3,revise,active
639000891,23234789,,,Mile End Lane,,,,Mile End Lane,,Mid Stocket Road,,,,opp,,NW,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket,,1,UKOS,392539,806513,-2.124947,57.149428,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-08-27T15:42:40.220,3,revise,active
639000892,23234792,,,Mile End Lane,,,,Mile End Lane,,Mid Stocket Road,,,,adj,,SE,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket,,1,UKOS,392563,806517,-2.124548,57.149464,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-08-27T15:35:09.752,3,revise,active
639000901,23234797,,,Beechgrove Avenue,,,,Beechgrove Avenue,,Mid Stocket Road,,,,at,,W,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket,,0,UKOS,392315,806535,-2.128649,57.149622,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-08-27T16:16:00.832,4,revise,active
639000902,23234824,,,Hosefield Road,,,,Hosefield Road,,Midstocket Road,,,,at,,E,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket,,0,UKOS,392396,806548,-2.12731,57.149742,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-08-27T16:06:22.441,5,revise,active
639000911,23234795,,,Rosebery Street,,,,Rosebery Street,,Mid Stocket Road,,,,opp,,W,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket,,0,UKOS,392088,806523,-2.132401,57.14951,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-08-27T16:58:26.090,5,revise,active
639000912,23234823,,,Hosefield Avenue,,,,Hosefield Avenue,,Mid Stocket Road,,,,at,,E,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket,,0,UKOS,392190,806540,-2.130715,57.149665,BCT,MKD,OTH,,,,111,2003-07-25T00:00:00.000,2021-08-27T16:19:43.236,4,revise,active
639000921,23234793,,,Richmondhill Road,,,,Richmondhill Road,,Midstocket Road,,,,at,,W,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket,,0,UKOS,391900,806516,-2.135508,57.149444,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-08-27T17:05:14.257,5,revise,inactive
639000922,23234784,,,Richmondhill Road,,,,Harcourt Road,,Mid Stocket Road,,,,opp,,E,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket,,0,UKOS,391954,806527,-2.134615,57.149544,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-08-27T17:06:17.572,5,revise,inactive
639000931,23234679,,,Woodstock Road,,,,Woodstock Road,,Midstocket Road,,,,adj,,W,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket Road,,0,UKOS,391420,806559,-2.143441,57.149823,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2012-12-14T13:36:00.000,9,revise,inactive
639000932,23234826,,,Woodstock Road,,,,Woodstock Road,,Midstocket Road,,,,opp,,E,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket,,0,UKOS,391453,806567,-2.142896,57.149896,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2012-12-14T13:36:00.000,5,revise,inactive
639000941,23234853,,,Kingshill Avenue,,,,Kingshill Avenue,,Midstocket Road,,,,adj,,W,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket,,0,UKOS,391155,806612,-2.147823,57.150294,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2013-05-31T16:46:00.000,2,revise,inactive
639000942,23234847,,,Kingshill Avenue,,,,Kingshill Avenue,,Midstocket Road,,,,opp,,E,ES002617,Midstocket,Aberdeen,,Aberdeen,,Midstocket,,0,UKOS,391181,806616,-2.147393,57.150331,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2013-05-31T16:46:00.000,2,revise,inactive
639000951,23234932,,,Summerhill Road,,,,Summerhill Road,,Lang Stracht,,,,at,,W,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390892,806770,-2.152176,57.151706,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T17:53:29.194,4,revise,active
639000952,23234943,,,Mastrick Drive,,,,Anderson Drive,,Lang Stracht,,,,at,,NE,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390932,806817,-2.151517,57.152129,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T17:52:26.219,5,revise,active
639000961,23234923,,,Whitemyres Place,,,,Whitemyres Place,,Lang Stracht,,,,opp,,W,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390614,806734,-2.15677,57.151377,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T17:48:14.760,3,revise,active
639000962,23234926,,,Whitemyres Place,,,,Whitemyres Place,,Lang Stracht,,,,at,,E,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390679,806765,-2.155697,57.151657,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T17:49:38.292,3,revise,active
639000971,23234897,,,Stronsay Drive,,,,Stronsay Drive,,Lang Stracht,,,,at,,W,ES003571,Summerhill,Aberdeen,,Aberdeen,,Summerhill,,0,UKOS,390404,806717,-2.16024,57.15122,BCT,MKD,OTH,,,,111,2003-07-17T00:00:00.000,2021-11-19T17:46:09.195,7,revise,active
